t,fl_hip,fl_thigh,fl_crank,fr_hip,fr_thigh,fr_crank,rl_hip,rl_thigh,rl_crank,rr_hip,rr_thigh,rr_crank
2.816666666666666763e-01,-0.000000000000000000e+00,-2.734600171254377154e-01,-2.010486651185587059e-01,-0.000000000000000000e+00,-1.096674690295833948e-01,-1.596088312822275812e-01,0.000000000000000000e+00,1.096674690295776355e-01,1.596088312822174227e-01,0.000000000000000000e+00,2.734600171254349399e-01,2.010486651185552365e-01
2.833333333333333259e-01,-0.000000000000000000e+00,-2.756188511240001970e-01,-1.998812137414604506e-01,-0.000000000000000000e+00,-1.066322536191945808e-01,-1.571328385883809797e-01,0.000000000000000000e+00,1.066322536191915415e-01,1.571328385883785927e-01,0.000000000000000000e+00,2.756188511239974215e-01,1.998812137414597290e-01
2.850000000000000311e-01,-0.000000000000000000e+00,-2.777617137150295568e-01,-1.985428512040801619e-01,-0.000000000000000000e+00,-1.036018321871038789e-01,-1.546526839534455300e-01,0.000000000000000000e+00,1.036018321871031017e-01,1.546526839534484166e-01,0.000000000000000000e+00,2.777617137150287241e-01,1.985428512040757487e-01
2.866666666666666807e-01,-0.000000000000000000e+00,-2.798837770388349910e-01,-1.970358549592701181e-01,-0.000000000000000000e+00,-1.005762429653983547e-01,-1.521683987056344223e-01,0.000000000000000000e+00,1.005762429653980772e-01,1.521683987056398346e-01,0.000000000000000000e+00,2.798837770388295509e-01,1.970358549592631237e-01
2.883333333333333304e-01,-0.000000000000000000e+00,-2.819799140722448749e-01,-1.953624574706812889e-01,-0.000000000000000000e+00,-9.755552429001698722e-02,-1.496800143755400714e-01,0.000000000000000000e+00,9.755552429001719539e-02,1.496800143755382118e-01,0.000000000000000000e+00,2.819799140722486497e-01,1.953624574706739614e-01
2.900000000000000355e-01,-0.000000000000000000e+00,-2.840447191195107357e-01,-1.935248503774580353e-01,-0.000000000000000000e+00,-9.453971459717515347e-02,-1.471875626933354941e-01,0.000000000000000000e+00,9.453971459718010784e-02,1.471875626933307202e-01,0.000000000000000000e+00,2.840447191195168419e-01,1.935248503774577855e-01
2.916666666666666852e-01,-0.000000000000000000e+00,-2.860725284462689588e-01,-1.915251887181299573e-01,-0.000000000000000000e+00,-9.152885241989307252e-02,-1.446910755860091324e-01,0.000000000000000000e+00,9.152885241989433540e-02,1.446910755860100761e-01,0.000000000000000000e+00,2.860725284462556917e-01,1.915251887181256552e-01
2.933333333333333348e-01,-0.000000000000000000e+00,-2.880574410493550452e-01,-1.893655952345829618e-01,-0.000000000000000000e+00,-8.852297638437585381e-02,-1.421905851744434957e-01,0.000000000000000000e+00,8.852297638437950367e-02,1.421905851744493521e-01,0.000000000000000000e+00,2.880574410493501047e-01,1.893655952345923155e-01
2.950000000000000400e-01,-0.000000000000000000e+00,-2.899933395594277985e-01,-1.870481647807806513e-01,-0.000000000000000000e+00,-8.552212520651181205e-02,-1.396861237706129577e-01,0.000000000000000000e+00,8.552212520651418515e-02,1.396861237706120973e-01,0.000000000000000000e+00,2.899933395594154750e-01,1.870481647807688275e-01
2.966666666666666896e-01,-0.000000000000000000e+00,-2.918739112768880539e-01,-1.845749688625154816e-01,-0.000000000000000000e+00,-8.252633768822817406e-02,-1.371777238746552940e-01,0.000000000000000000e+00,8.252633768823115779e-02,1.371777238746633709e-01,0.000000000000000000e+00,2.918739112768854449e-01,1.845749688625052953e-01
2.983333333333333393e-01,-0.000000000000000000e+00,-2.936926693454948722e-01,-1.819480603378460515e-01,-0.000000000000000000e+00,-7.953565271395653113e-02,-1.346654181719884602e-01,0.000000000000000000e+00,7.953565271396159653e-02,1.346654181720068899e-01,0.000000000000000000e+00,2.936926693455010895e-01,1.819480603378539341e-01
3.000000000000000444e-01,-0.000000000000000000e+00,-2.954429740706489005e-01,-1.791694783079753328e-01,-0.000000000000000000e+00,-7.655010924699309771e-02,-1.321492395304025569e-01,0.000000000000000000e+00,7.655010924698739394e-02,1.321492395303918710e-01,0.000000000000000000e+00,2.954429740706481788e-01,1.791694783079985920e-01
3.016666666666666941e-01,-0.000000000000000000e+00,-2.971180543917720240e-01,-1.762412532293393397e-01,-0.000000000000000000e+00,-7.356974632588572649e-02,-1.296292209969958087e-01,0.000000000000000000e+00,7.356974632588289542e-02,1.296292209969958642e-01,0.000000000000000000e+00,2.971180543917881778e-01,1.762412532293507472e-01
3.033333333333333437e-01,-0.000000000000000000e+00,-2.987110295207556776e-01,-1.731654122769737680e-01,-0.000000000000000000e+00,-7.059460306081274950e-02,-1.271053957953786340e-01,0.000000000000000000e+00,7.059460306081102865e-02,1.271053957953712510e-01,0.000000000000000000e+00,2.987110295207699995e-01,1.731654122770117932e-01
3.049999999999999933e-01,-0.000000000000000000e+00,-3.002149307581802318e-01,-1.699439849893765730e-01,-0.000000000000000000e+00,-6.762471862995135530e-02,-1.245777973225582480e-01,0.000000000000000000e+00,6.762471862995081406e-02,1.245777973225663110e-01,0.000000000000000000e+00,3.002149307581713500e-01,1.699439849893540078e-01
3.066666666666666985e-01,-0.000000000000000000e+00,-3.016227235007300500e-01,-1.665790092202511508e-01,-0.000000000000000000e+00,-6.466013227581647593e-02,-1.220464591459961834e-01,0.000000000000000000e+00,6.466013227582061151e-02,1.220464591460049819e-01,0.000000000000000000e+00,3.016227235007165053e-01,1.665790092201944739e-01
3.083333333333333481e-01,-0.000000000000000000e+00,-3.029273294517600967e-01,-1.630725374229334834e-01,-0.000000000000000000e+00,-6.170088330160915929e-02,-1.195114150005290726e-01,0.000000000000000000e+00,6.170088330160930501e-02,1.195114150005287534e-01,0.000000000000000000e+00,3.029273294517509929e-01,1.630725374229165248e-01
3.099999999999999978e-01,-0.000000000000000000e+00,-3.041216490458134580e-01,-1.594266432871853378e-01,-0.000000000000000000e+00,-5.874701106753823371e-02,-1.169726987853763750e-01,0.000000000000000000e+00,5.874701106753857371e-02,1.169726987853671601e-01,0.000000000000000000e+00,3.041216490457966937e-01,1.594266432871767614e-01
3.116666666666667029e-01,-0.000000000000000000e+00,-3.051985840951482731e-01,-1.556434287430012997e-01,-0.000000000000000000e+00,-5.579855498717585516e-02,-1.144303445610187903e-01,0.000000000000000000e+00,5.579855498717497392e-02,1.144303445610290598e-01,0.000000000000000000e+00,3.051985840951815798e-01,1.556434287430295271e-01
3.133333333333333526e-01,-0.000000000000000000e+00,-3.061510606637381504e-01,-1.517250313433409492e-01,-0.000000000000000000e+00,-5.285555452374317287e-02,-1.118843865461833093e-01,0.000000000000000000e+00,5.285555452374913338e-02,1.118843865461932735e-01,0.000000000000000000e+00,3.061510606637387610e-01,1.517250313433625430e-01
3.150000000000000022e-01,-0.000000000000000000e+00,-3.069720521683000358e-01,-1.476736320277132197e-01,-0.000000000000000000e+00,-4.991804918645618983e-02,-1.093348591147174226e-01,0.000000000000000000e+00,4.991804918645909028e-02,1.093348591147166177e-01,0.000000000000000000e+00,3.069720521682864356e-01,1.476736320277483860e-01
3.166666666666667074e-01,-0.000000000000000000e+00,-3.076546027020429785e-01,-1.434914632627004583e-01,-0.000000000000000000e+00,-4.698607852679064639e-02,-1.067817967924358097e-01,0.000000000000000000e+00,4.698607852679116681e-02,1.067817967924349354e-01,0.000000000000000000e+00,3.076546027020398144e-01,1.434914632627434516e-01
3.183333333333333570e-01,-0.000000000000000000e+00,-3.081918505690270926e-01,-1.391808175495793665e-01,-0.000000000000000000e+00,-4.405968213481991497e-02,-1.042252342540812143e-01,0.000000000000000000e+00,4.405968213482505669e-02,1.042252342540678639e-01,0.000000000000000000e+00,3.081918505690592891e-01,1.391808175496343225e-01
3.200000000000000067e-01,-0.000000000000000000e+00,-3.085770520102691927e-01,-1.347440562762386718e-01,-0.000000000000000000e+00,-4.113889963550090845e-02,-1.016652063200566974e-01,0.000000000000000000e+00,4.113889963549937495e-02,1.016652063200670225e-01,0.000000000000000000e+00,3.085770520103137682e-01,1.347440562762758365e-01
3.216666666666667118e-01,-0.000000000000000000e+00,-3.088036050939703681e-01,-1.301836188848364551e-01,-0.000000000000000000e+00,-3.822377068495312613e-02,-9.910174795342412135e-02,0.000000000000000000e+00,3.822377068495071833e-02,9.910174795341522569e-02,0.000000000000000000e+00,3.088036050939704236e-01,1.301836188848361775e-01
3.233333333333333615e-01,-0.000000000000000000e+00,-3.088650737329786122e-01,-1.255020323157326201e-01,-0.000000000000000000e+00,-3.531433496676148615e-02,-9.653489425654974976e-02,0.000000000000000000e+00,3.531433496675923100e-02,9.653489425655262246e-02,0.000000000000000000e+00,3.088650737330051466e-01,1.255020323157824413e-01
3.250000000000000111e-01,-0.000000000000000000e+00,-3.087552117829177600e-01,-1.207019206774513492e-01,-0.000000000000000000e+00,-3.241063218826648051e-02,-9.396468046807768260e-02,0.000000000000000000e+00,3.241063218827130304e-02,9.396468046807388008e-02,0.000000000000000000e+00,3.087552117829212572e-01,1.207019206774738312e-01
3.266666666666666607e-01,-0.000000000000000000e+00,-3.084679871628435155e-01,-1.157860150821296702e-01,-0.000000000000000000e+00,-2.951270207685415328e-02,-9.139114195963117526e-02,0.000000000000000000e+00,2.951270207685486452e-02,9.139114195964000154e-02,0.000000000000000000e+00,3.084679871627868941e-01,1.157860150821104772e-01
3.283333333333333659e-01,-0.000000000000000000e+00,-3.079976059296737345e-01,-1.107571635766906037e-01,-0.000000000000000000e+00,-2.662058437620690859e-02,-8.881431423262405034e-02,0.000000000000000000e+00,2.662058437620471243e-02,8.881431423262005354e-02,0.000000000000000000e+00,3.079976059296958835e-01,1.107571635766967794e-01
3.300000000000000155e-01,-0.000000000000000000e+00,-3.073385362261036868e-01,-1.056183410870491640e-01,-0.000000000000000000e+00,-2.373431884262705571e-02,-8.623423291504417332e-02,0.000000000000000000e+00,2.373431884262280911e-02,8.623423291503035104e-02,0.000000000000000000e+00,3.073385362261358833e-01,1.056183410871064238e-01
3.316666666666666652e-01,-0.000000000000000000e+00,-3.064855320090993374e-01,-1.003726592852287880e-01,-0.000000000000000000e+00,-2.085394524129721011e-02,-8.365093375819043775e-02,0.000000000000000000e+00,2.085394524129354638e-02,8.365093375819039612e-02,0.000000000000000000e+00,3.064855320090622004e-01,1.003726592851349325e-01
3.333333333333333703e-01,-0.000000000000000000e+00,-3.054336564548691957e-01,-9.502337627453223690e-02,-0.000000000000000000e+00,-1.797950334259432181e-02,-8.106445263347135388e-02,0.000000000000000000e+00,1.797950334259891883e-02,8.106445263347181185e-02,0.000000000000000000e+00,3.054336564548690847e-01,9.502337627453225077e-02
3.350000000000000200e-01,-0.000000000000000000e+00,-3.041783049257294480e-01,-8.957390598831187212e-02,-0.000000000000000000e+00,-1.511103291834469710e-02,-7.847482552909858244e-02,0.000000000000000000e+00,1.511103291833950854e-02,7.847482552910446663e-02,0.000000000000000000e+00,3.041783049257448246e-01,8.957390598831960205e-02
3.366666666666666696e-01,-0.000000000000000000e+00,-3.027152273704208918e-01,-8.402782717499800158e-02,-0.000000000000000000e+00,-1.224857373811173537e-02,-7.588208854684050375e-02,0.000000000000000000e+00,1.224857373811393500e-02,7.588208854685250804e-02,0.000000000000000000e+00,3.027152273704465935e-01,8.402782717497710163e-02
3.383333333333333748e-01,-0.000000000000000000e+00,-3.010405500233953591e-01,-7.838889185032542339e-02,-0.000000000000000000e+00,-9.392165565549061637e-03,-7.328627789875559462e-02,0.000000000000000000e+00,9.392165565544003183e-03,7.328627789875349907e-02,0.000000000000000000e+00,3.010405500233656606e-01,7.838889185023756312e-02
3.400000000000000244e-01,-0.000000000000000000e+00,-2.991507962558141998e-01,-7.266103308031417185e-02,-0.000000000000000000e+00,-6.541848154605169226e-03,-7.068742990384548064e-02,0.000000000000000000e+00,6.541848154608493823e-03,7.068742990384874192e-02,0.000000000000000000e+00,2.991507962557675704e-01,7.266103308021835960e-02
3.416666666666666741e-01,-0.000000000000000000e+00,-2.970429064266225105e-01,-6.684837196119304548e-02,-0.000000000000000000e+00,-3.697661245926889620e-03,-6.808558098486408583e-02,0.000000000000000000e+00,3.697661245925660568e-03,6.808558098486625076e-02,0.000000000000000000e+00,2.970429064265975860e-01,6.684837196114748470e-02
3.433333333333333792e-01,-0.000000000000000000e+00,-2.947142565736674547e-01,-6.095522365510071955e-02,-0.000000000000000000e+00,-8.596445630704768661e-04,-6.548076766489475953e-02,0.000000000000000000e+00,8.596445630690342267e-04,6.548076766488965250e-02,0.000000000000000000e+00,2.947142565736654563e-01,6.095522365516381491e-02
3.450000000000000289e-01,-0.000000000000000000e+00,-2.921626757831565779e-01,-5.498610234528772400e-02,-0.000000000000000000e+00,1.972162191103799412e-03,-6.287302656414066326e-02,0.000000000000000000e+00,-1.972162191105073133e-03,6.287302656414592295e-02,0.000000000000000000e+00,2.921626757831450871e-01,5.498610234533430480e-02
3.466666666666666785e-01,-0.000000000000000000e+00,-2.893864620728749393e-01,-4.894572497174425746e-02,-0.000000000000000000e+00,4.797719338148012831e-03,-6.026239439658570562e-02,0.000000000000000000e+00,-4.797719338151784120e-03,6.026239439658018920e-02,0.000000000000000000e+00,2.893864620728628934e-01,4.894572497185135929e-02
3.483333333333333282e-01,-0.000000000000000000e+00,-2.863843966267903274e-01,-4.283901361656237972e-02,-0.000000000000000000e+00,7.616987227702457994e-03,-5.764890796661240741e-02,0.000000000000000000e+00,-7.616987227706555411e-03,5.764890796661258088e-02,0.000000000000000000e+00,2.863843966267903274e-01,4.283901361660955032e-02
3.500000000000000333e-01,-0.000000000000000000e+00,-2.831557562213727341e-01,-3.667109641171946433e-02,-0.000000000000000000e+00,1.042992624113196938e-02,-5.503260416577045872e-02,0.000000000000000000e+00,-1.042992624113272572e-02,5.503260416576315206e-02,0.000000000000000000e+00,2.831557562213803947e-01,3.667109641178258744e-02
3.516666666666666829e-01,-0.000000000000000000e+00,-2.797003236916283386e-01,-3.044730685477824508e-02,-0.000000000000000000e+00,1.323649679519445753e-02,-5.241351996937281682e-02,0.000000000000000000e+00,-1.323649679519712727e-02,5.241351996936803592e-02,0.000000000000000000e+00,2.797003236916097424e-01,3.044730685471094128e-02
3.533333333333333326e-01,-0.000000000000000000e+00,-2.760183962948025704e-01,-2.417318142875219539e-02,-0.000000000000000000e+00,1.603665934569235493e-02,-4.979169243320416549e-02,0.000000000000000000e+00,-1.603665934568562074e-02,4.979169243320880761e-02,0.000000000000000000e+00,2.760183962948229985e-01,2.417318142885776719e-02
3.550000000000000377e-01,-0.000000000000000000e+00,-2.721107918418844140e-01,-1.785445543816571376e-02,-0.000000000000000000e+00,1.883037439104994284e-02,-4.716715869017933105e-02,0.000000000000000000e+00,-1.883037439104704586e-02,4.716715869018416746e-02,0.000000000000000000e+00,2.721107918418975702e-01,1.785445543820650752e-02
3.566666666666666874e-01,-0.000000000000000000e+00,-2.679788524835219343e-01,-1.149705698892009714e-02,-0.000000000000000000e+00,2.161760247603346230e-02,-4.453995594698832022e-02,0.000000000000000000e+00,-2.161760247602558666e-02,4.453995594699582811e-02,0.000000000000000000e+00,2.679788524834983976e-01,1.149705698888158108e-02
3.583333333333333370e-01,-0.000000000000000000e+00,-2.636244460565291825e-01,-5.107099063352838093e-03,-0.000000000000000000e+00,2.439830419523732891e-02,-4.191012148076920379e-02,0.000000000000000000e+00,-2.439830419523791871e-02,4.191012148077082056e-02,0.000000000000000000e+00,2.636244460565179137e-01,5.107099063426190008e-03
3.600000000000000422e-01,-0.000000000000000000e+00,-2.590499649179439645e-01,1.309130338542290051e-03,-0.000000000000000000e+00,2.717244019678544120e-02,-3.927769263578582276e-02,0.000000000000000000e+00,-2.717244019677625064e-02,3.927769263578127085e-02,0.000000000000000000e+00,2.590499649179268116e-01,-1.309130338560497275e-03
3.616666666666666918e-01,-0.000000000000000000e+00,-2.542583222180062608e-01,7.745179999468027911e-03,-0.000000000000000000e+00,2.993997118581478989e-02,-3.664270682003862439e-02,0.000000000000000000e+00,-2.993997118581382885e-02,3.664270682003799295e-02,0.000000000000000000e+00,2.542583222179889413e-01,-7.745179999494334125e-03
3.633333333333333415e-01,-0.000000000000000000e+00,-2.492529455914612446e-01,1.419444920070580228e-02,-0.000000000000000000e+00,3.270085792812927467e-02,-3.400520150198151764e-02,0.000000000000000000e+00,-3.270085792812711667e-02,3.400520150198822755e-02,0.000000000000000000e+00,2.492529455914662129e-01,-1.419444920077692247e-02
3.650000000000000466e-01,-0.000000000000000000e+00,-2.440377682721797392e-01,2.065020331129492279e-02,-0.000000000000000000e+00,3.545506125369088379e-02,-3.136521420714678127e-02,0.000000000000000000e+00,-3.545506125369117523e-02,3.136521420714499103e-02,0.000000000000000000e+00,2.440377682721913133e-01,-2.065020331129734793e-02
3.666666666666666963e-01,-0.000000000000000000e+00,-2.386172176676553680e-01,2.710559117333202761e-02,-0.000000000000000000e+00,3.820254206016508031e-02,-2.872278251482865419e-02,0.000000000000000000e+00,-3.820254206016449744e-02,2.872278251482759601e-02,0.000000000000000000e+00,2.386172176676402690e-01,-2.710559117344670671e-02
3.683333333333333459e-01,-0.000000000000000000e+00,-2.329962014587967645e-01,3.355366418498742509e-02,-0.000000000000000000e+00,4.094326131644170086e-02,-2.607794405472358204e-02,0.000000000000000000e+00,-4.094326131643672567e-02,2.607794405471744459e-02,0.000000000000000000e+00,2.329962014587763919e-01,-3.355366418504077825e-02
3.700000000000000511e-01,-0.000000000000000000e+00,-2.271800913214387374e-01,3.998739695122188048e-02,-0.000000000000000000e+00,4.367718006614559889e-02,-2.343073650362841390e-02,0.000000000000000000e+00,-4.367718006614221965e-02,2.343073650363185212e-02,0.000000000000000000e+00,2.271800913214560846e-01,-3.998739695127616345e-02
3.716666666666667007e-01,-0.000000000000000000e+00,-2.211747043943863844e-01,4.639970935288741799e-02,-0.000000000000000000e+00,4.640425943106177287e-02,-2.078119758212962007e-02,0.000000000000000000e+00,-4.640425943106079448e-02,2.078119758212684104e-02,0.000000000000000000e+00,2.211747043943981250e-01,-4.639970935280879338e-02
3.733333333333333504e-01,-0.000000000000000000e+00,-2.149862826481294675e-01,5.278348985608623950e-02,-0.000000000000000000e+00,4.912446061469076530e-02,-1.812936505119939687e-02,0.000000000000000000e+00,-4.912446061469789849e-02,1.812936505119437311e-02,0.000000000000000000e+00,2.149862826480979094e-01,-5.278348985614522010e-02
3.750000000000000000e-01,-0.000000000000000000e+00,-2.086214703346332966e-01,5.913161986746545695e-02,-0.000000000000000000e+00,5.183774490561041809e-02,-1.547527670898497971e-02,0.000000000000000000e+00,-5.183774490561689902e-02,1.547527670898200640e-02,0.000000000000000000e+00,2.086214703346637167e-01,-5.913161986735001457e-02
3.766666666666667052e-01,-0.000000000000000000e+00,-2.020872897225538534e-01,6.543699891734362784e-02,-0.000000000000000000e+00,5.454407368091072211e-02,-1.281897038740074588e-02,0.000000000000000000e+00,-5.454407368091106906e-02,1.281897038740725803e-02,0.000000000000000000e+00,2.020872897225355902e-01,-6.543699891741290575e-02
3.783333333333333548e-01,-0.000000000000000000e+00,-1.953911153427240754e-01,7.169257044478694052e-02,-0.000000000000000000e+00,5.724340840960914084e-02,-1.016048394894352586e-02,0.000000000000000000e+00,-5.724340840960905757e-02,1.016048394894391790e-02,0.000000000000000000e+00,1.953911153427066727e-01,-7.169257044481158747e-02
3.800000000000000044e-01,-0.000000000000000000e+00,-1.885406469878969649e-01,7.789134793778521026e-02,-0.000000000000000000e+00,5.993571065602334297e-02,-7.499855283263238102e-03,0.000000000000000000e+00,-5.993571065602205233e-02,7.499855283253014510e-03,0.000000000000000000e+00,1.885406469878986024e-01,-7.789134793782008515e-02
3.816666666666667096e-01,-0.000000000000000000e+00,-1.815438817228761936e-01,8.402644118383791050e-02,-0.000000000000000000e+00,6.262094208311216881e-02,-4.837122303938356377e-03,0.000000000000000000e+00,-6.262094208310957366e-02,4.837122303933036847e-03,0.000000000000000000e+00,1.815438817228921808e-01,-8.402644118381476235e-02
3.833333333333333592e-01,-0.000000000000000000e+00,-1.744090851716950108e-01,9.009108237478827275e-02,-0.000000000000000000e+00,6.529906445582790708e-02,-2.172322945252672978e-03,0.000000000000000000e+00,-6.529906445581991348e-02,2.172322945260321807e-03,0.000000000000000000e+00,1.744090851716806889e-01,-9.009108237477475578e-02
3.850000000000000089e-01,-0.000000000000000000e+00,-1.671447623533060534e-01,9.607865181483091210e-02,-0.000000000000000000e+00,6.797003964438189105e-02,4.945048411714941068e-04,0.000000000000000000e+00,-6.797003964438534662e-02,-4.945048411717342576e-04,0.000000000000000000e+00,1.671447623533184601e-01,-9.607865181480143568e-02
3.866666666666667140e-01,-0.000000000000000000e+00,-1.597596283387965055e-01,1.019827029823456022e-01,-0.000000000000000000e+00,7.063382962758298078e-02,3.163323089603578032e-03,0.000000000000000000e+00,-7.063382962758181505e-02,-3.163323089595550600e-03,0.000000000000000000e+00,1.597596283388063032e-01,-1.019827029823314191e-01
3.883333333333333637e-01,-0.000000000000000000e+00,-1.522625789984896616e-01,1.077969867066421311e-01,-0.000000000000000000e+00,7.329039649603476259e-02,5.834093823392546251e-03,0.000000000000000000e+00,-7.329039649603409645e-02,-5.834093823394437099e-03,0.000000000000000000e+00,1.522625789985156131e-01,-1.077969867066113363e-01
3.900000000000000133e-01,-0.000000000000000000e+00,-1.446626621005450974e-01,1.135154742312959458e-01,-0.000000000000000000e+00,7.593970245538923802e-02,8.506779058287863154e-03,0.000000000000000000e+00,-7.593970245538891883e-02,-8.506779058296559323e-03,0.000000000000000000e+00,1.446626621005503432e-01,-1.135154742312971948e-01
3.916666666666667185e-01,-0.000000000000000000e+00,-1.369690490101733438e-01,1.191323789518755755e-01,-0.000000000000000000e+00,7.858170982955653416e-02,1.118134080561629558e-02,0.000000000000000000e+00,-7.858170982955600681e-02,-1.118134080562106780e-02,0.000000000000000000e+00,1.369690490101956037e-01,-1.191323789518350107e-01
3.933333333333333681e-01,-0.000000000000000000e+00,-1.291910072238862395e-01,1.246421766341407472e-01,-0.000000000000000000e+00,8.121638106386239175e-02,1.385774107548190005e-02,0.000000000000000000e+00,-8.121638106386273870e-02,-1.385774107548362437e-02,0.000000000000000000e+00,1.291910072238885987e-01,-1.246421766341374027e-01
3.950000000000000178e-01,-0.000000000000000000e+00,-1.213378739533032408e-01,1.300396239402303311e-01,-0.000000000000000000e+00,8.384367872820197576e-02,1.653594188003535206e-02,0.000000000000000000e+00,-8.384367872819666057e-02,-1.653594188002109958e-02,0.000000000000000000e+00,1.213378739532973288e-01,-1.300396239402111798e-01
3.966666666666666674e-01,-0.000000000000000000e+00,-1.134190309530487273e-01,1.353197751118362935e-01,-0.000000000000000000e+00,8.646356552014718144e-02,1.921590523652195667e-02,0.000000000000000000e+00,-8.646356552014081154e-02,-1.921590523651146853e-02,0.000000000000000000e+00,1.134190309530255653e-01,-1.353197751118103975e-01
3.983333333333333726e-01,-0.000000000000000000e+00,-1.054438807625053404e-01,1.404779966862697571e-01,-0.000000000000000000e+00,8.907600426803695404e-02,2.189759317057661872e-02,0.000000000000000000e+00,-8.907600426803467808e-02,-2.189759317058580582e-02,0.000000000000000000e+00,1.054438807625252966e-01,-1.404779966862780838e-01
4.000000000000000222e-01,-0.000000000000000000e+00,-9.742182450652117631e-02,1.455099801445781660e-01,-0.000000000000000000e+00,9.168095793404389127e-02,2.458096771936978120e-02,0.000000000000000000e+00,-9.168095793403878424e-02,-2.458096771937262615e-02,0.000000000000000000e+00,9.742182450652277226e-02,-1.455099801445806362e-01
4.016666666666666718e-01,-0.000000000000000000e+00,-8.936224137288670266e-02,1.504117524174668485e-01,-0.000000000000000000e+00,9.427838961716598909e-02,2.726599093462451356e-02,0.000000000000000000e+00,-9.427838961716196453e-02,-2.726599093465220669e-02,0.000000000000000000e+00,8.936224137290971203e-02,-1.504117524174513609e-01
4.033333333333333770e-01,-0.000000000000000000e+00,-8.127446985898145737e-02,1.551796842011952393e-01,-0.000000000000000000e+00,9.686826255626829196e-02,2.995262488590855546e-02,0.000000000000000000e+00,-9.686826255626586335e-02,-2.995262488590147085e-02,0.000000000000000000e+00,8.127446985900420307e-02,-1.551796842011696487e-01
4.050000000000000266e-01,-0.000000000000000000e+00,-7.316779085071715982e-02,1.598104960598014657e-01,-0.000000000000000000e+00,9.945054013299439721e-02,3.264083166350077031e-02,0.000000000000000000e+00,-9.945054013299092777e-02,-3.264083166350545406e-02,0.000000000000000000e+00,7.316779085071353772e-02,-1.598104960598360491e-01
4.066666666666666763e-01,-0.000000000000000000e+00,-6.505141257279319078e-02,1.643012623151696994e-01,-0.000000000000000000e+00,1.020251858747173446e-01,3.533057338175880913e-02,0.000000000000000000e+00,-1.020251858747324436e-01,-3.533057338175824708e-02,0.000000000000000000e+00,6.505141257279400957e-02,-1.643012623151170470e-01
4.083333333333333814e-01,-0.000000000000000000e+00,-5.693445742194072623e-02,1.686494127473057991e-01,-0.000000000000000000e+00,1.045921634574420722e-01,3.802181218193003559e-02,0.000000000000000000e+00,-1.045921634574486642e-01,-3.802181218194853468e-02,0.000000000000000000e+00,5.693445742196092535e-02,-1.686494127473002202e-01
4.100000000000000311e-01,-0.000000000000000000e+00,-4.882595067147687401e-02,1.728527321524530591e-01,-0.000000000000000000e+00,1.071514367086450481e-01,4.071451023535891528e-02,0.000000000000000000e+00,-1.071514367086418146e-01,-4.071451023536322433e-02,0.000000000000000000e+00,4.882595067149946011e-02,-1.728527321524018778e-01
4.116666666666666807e-01,-0.000000000000000000e+00,-4.073481101280938127e-02,1.769093578195039540e-01,-0.000000000000000000e+00,1.097029696101049084e-01,4.340862974642740318e-02,0.000000000000000000e+00,-1.097029696101060325e-01,-4.340862974642125532e-02,0.000000000000000000e+00,4.073481101277381944e-02,-1.769093578194788630e-01
4.133333333333333859e-01,-0.000000000000000000e+00,-3.266984287895231126e-02,1.808177750090044500e-01,-0.000000000000000000e+00,1.122467263007038696e-01,4.610413295556869268e-02,0.000000000000000000e+00,-1.122467263007044802e-01,-4.610413295556015784e-02,0.000000000000000000e+00,3.266984287897448103e-02,-1.808177750089854374e-01
4.150000000000000355e-01,-0.000000000000000000e+00,-2.463973047697172805e-02,1.845768105280586879e-01,-0.000000000000000000e+00,1.147826710791459009e-01,4.880098214225978004e-02,0.000000000000000000e+00,-1.147826710791435417e-01,-4.880098214226935571e-02,0.000000000000000000e+00,2.463973047698303151e-02,-1.845768105280424509e-01
4.166666666666666852e-01,-0.000000000000000000e+00,-1.665303343932198615e-02,1.881856245109483905e-01,-0.000000000000000000e+00,1.173107684067186129e-01,5.149913962801328654e-02,0.000000000000000000e+00,-1.173107684067191403e-01,-5.149913962801831030e-02,0.000000000000000000e+00,1.665303343931265681e-02,-1.881856245109266579e-01
4.183333333333333348e-01,-0.000000000000000000e+00,-8.718183991702075503e-03,1.916437005225591905e-01,-0.000000000000000000e+00,1.198309829099652307e-01,5.419856777923693497e-02,0.000000000000000000e+00,-1.198309829099637874e-01,-5.419856777922597846e-02,0.000000000000000000e+00,8.718183991682677825e-03,-1.916437005225490875e-01
4.200000000000000400e-01,-0.000000000000000000e+00,-8.434855226203535070e-04,1.949508341116474308e-01,-0.000000000000000000e+00,1.223432793832843479e-01,5.689922901017409329e-02,0.000000000000000000e+00,-1.223432793832885668e-01,-5.689922901016421924e-02,0.000000000000000000e+00,8.434855225841859320e-04,-1.949508341116111820e-01
4.216666666666666896e-01,-0.000000000000000000e+00,6.962887568474640694e-03,1.981071199446463038e-01,-0.000000000000000000e+00,1.248476227915863573e-01,5.960108578582797023e-02,0.000000000000000000e+00,-1.248476227915854136e-01,-5.960108578581393285e-02,0.000000000000000000e+00,-6.962887568453130990e-03,-1.981071199446491904e-01
